X,Y,ASCII,Foreground,Background
31,27,186,#D3D3D3,#000000
32,27,46,#228B22,#000000
33,27,46,#228B22,#000000
34,27,179,#00BFFF,#000000
35,27,46,#228B22,#000000
36,27,46,#228B22,#000000
37,27,46,#228B22,#000000
38,27,46,#228B22,#000000
39,27,46,#228B22,#000000
40,27,46,#228B22,#000000
41,27,46,#228B22,#000000
42,27,46,#228B22,#000000
43,27,46,#228B22,#000000
44,27,46,#228B22,#000000
45,27,46,#228B22,#000000
46,27,46,#228B22,#000000
47,27,46,#228B22,#000000
48,27,46,#228B22,#000000
49,27,46,#228B22,#000000
50,27,46,#228B22,#000000
51,27,46,#228B22,#000000
52,27,46,#228B22,#000000
53,27,46,#228B22,#000000
54,27,46,#228B22,#000000
55,27,46,#228B22,#000000
56,27,46,#228B22,#000000
57,27,46,#228B22,#000000
58,27,186,#D3D3D3,#000000
59,27,46,#228B22,#000000
60,27,46,#228B22,#000000
61,27,247,#1E90FF,#000000
62,27,247,#1E90FF,#000000
63,27,247,#1E90FF,#000000
0,28,94,#A0522D,#000000
1,28,94,#A0522D,#000000
2,28,127,#BC8F8F,#000000
3,28,46,#228B22,#000000
4,28,46,#228B22,#000000
5,28,46,#228B22,#000000
6,28,186,#D3D3D3,#000000
7,28,46,#228B22,#000000
8,28,46,#228B22,#000000
9,28,46,#228B22,#000000
10,28,127,#BC8F8F,#000000
11,28,127,#BC8F8F,#000000
12,28,46,#228B22,#000000
13,28,46,#228B22,#000000
14,28,46,#228B22,#000000
15,28,46,#228B22,#000000
16,28,46,#228B22,#000000
17,28,46,#228B22,#000000
18,28,46,#228B22,#000000
19,28,46,#228B22,#000000
20,28,46,#228B22,#000000
21,28,46,#228B22,#000000
22,28,46,#228B22,#000000
23,28,186,#D3D3D3,#000000
24,28,46,#228B22,#000000
25,28,46,#228B22,#000000
26,28,46,#228B22,#000000
27,28,46,#228B22,#000000
28,28,46,#228B22,#000000
29,28,46,#228B22,#000000
30,28,46,#228B22,#000000
31,28,186,#D3D3D3,#000000
32,28,46,#228B22,#000000
33,28,46,#228B22,#000000
34,28,192,#00BFFF,#000000
35,28,196,#00BFFF,#000000
36,28,196,#00BFFF,#000000
37,28,196,#00BFFF,#000000
38,28,196,#00BFFF,#000000
39,28,196,#00BFFF,#000000
40,28,196,#00BFFF,#000000
41,28,191,#00BFFF,#000000
42,28,46,#228B22,#000000
43,28,46,#228B22,#000000
44,28,46,#228B22,#000000
45,28,46,#228B22,#000000
46,28,46,#228B22,#000000
47,28,6,#008000,#000000
48,28,6,#008000,#000000
49,28,6,#008000,#000000
50,28,6,#008000,#000000
51,28,6,#008000,#000000
52,28,46,#228B22,#000000
53,28,46,#228B22,#000000
54,28,46,#228B22,#000000
55,28,46,#228B22,#000000
56,28,46,#228B22,#000000
57,28,46,#228B22,#000000
58,28,186,#D3D3D3,#000000
59,28,46,#228B22,#000000
60,28,247,#1E90FF,#000000
61,28,247,#1E90FF,#000000
62,28,247,#1E90FF,#000000
63,28,247,#1E90FF,#000000
0,29,94,#A0522D,#000000
1,29,94,#A0522D,#000000
2,29,127,#BC8F8F,#000000
3,29,46,#228B22,#000000
4,29,46,#228B22,#000000
5,29,46,#228B22,#000000
6,29,204,#D3D3D3,#000000
7,29,205,#D3D3D3,#000000
8,29,205,#D3D3D3,#000000
9,29,205,#D3D3D3,#000000
10,29,205,#D3D3D3,#000000
11,29,205,#D3D3D3,#000000
12,29,205,#D3D3D3,#000000
13,29,205,#D3D3D3,#000000
14,29,205,#D3D3D3,#000000
15,29,205,#D3D3D3,#000000
16,29,205,#D3D3D3,#000000
17,29,205,#D3D3D3,#000000
18,29,205,#D3D3D3,#000000
19,29,205,#D3D3D3,#000000
20,29,205,#D3D3D3,#000000
21,29,205,#D3D3D3,#000000
22,29,205,#D3D3D3,#000000
23,29,234,#D3D3D3,#000000
24,29,46,#228B22,#000000
25,29,46,#228B22,#000000
26,29,46,#228B22,#000000
27,29,46,#228B22,#000000
28,29,46,#228B22,#000000
29,29,46,#228B22,#000000
30,29,46,#FF00FF,#000000
31,29,186,#FF00FF,#000000
32,29,46,#FF00FF,#000000
33,29,46,#228B22,#000000
34,29,46,#228B22,#000000
35,29,46,#228B22,#000000
36,29,46,#228B22,#000000
37,29,46,#228B22,#000000
38,29,46,#228B22,#000000
39,29,46,#228B22,#000000
40,29,46,#228B22,#000000
41,29,179,#00BFFF,#000000
42,29,46,#228B22,#000000
43,29,46,#228B22,#000000
44,29,46,#228B22,#000000
45,29,46,#228B22,#000000
46,29,6,#008000,#000000
47,29,6,#008000,#000000
48,29,6,#008000,#000000
49,29,6,#008000,#000000
50,29,6,#008000,#000000
51,29,6,#008000,#000000
52,29,6,#008000,#000000
53,29,46,#228B22,#000000
54,29,46,#228B22,#000000
55,29,46,#228B22,#000000
56,29,46,#228B22,#000000
57,29,46,#228B22,#000000
58,29,186,#D3D3D3,#000000
59,29,46,#228B22,#000000
60,29,247,#1E90FF,#000000
61,29,247,#1E90FF,#000000
62,29,247,#1E90FF,#000000
63,29,247,#1E90FF,#000000
0,30,94,#A0522D,#000000
1,30,94,#A0522D,#000000
2,30,127,#BC8F8F,#000000
3,30,46,#228B22,#000000
4,30,46,#228B22,#000000
5,30,46,#228B22,#000000
6,30,186,#D3D3D3,#000000
7,30,46,#228B22,#000000
8,30,46,#228B22,#000000
9,30,46,#228B22,#000000
10,30,46,#228B22,#000000
11,30,46,#228B22,#000000
12,30,46,#228B22,#000000
13,30,46,#228B22,#000000
14,30,46,#228B22,#000000
15,30,46,#228B22,#000000
16,30,46,#228B22,#000000
17,30,46,#228B22,#000000
18,30,46,#228B22,#000000
19,30,46,#228B22,#000000
20,30,46,#228B22,#000000
21,30,46,#228B22,#000000
22,30,46,#228B22,#000000
23,30,186,#D3D3D3,#000000
24,30,46,#228B22,#000000
25,30,46,#228B22,#000000
26,30,46,#228B22,#000000
27,30,46,#228B22,#000000
28,30,46,#228B22,#000000
29,30,46,#FF00FF,#000000
30,30,46,#FF00FF,#000000
31,30,186,#FF00FF,#000000
32,30,46,#FF00FF,#000000
33,30,46,#FF00FF,#000000
34,30,46,#228B22,#000000
35,30,46,#228B22,#000000
36,30,46,#228B22,#000000
37,30,46,#228B22,#000000
38,30,46,#228B22,#000000
39,30,46,#228B22,#000000
40,30,46,#228B22,#000000
41,30,179,#00BFFF,#000000
42,30,46,#228B22,#000000
43,30,46,#228B22,#000000
44,30,46,#228B22,#000000
45,30,46,#228B22,#000000
46,30,46,#228B22,#000000
47,30,46,#228B22,#000000
48,30,46,#228B22,#000000
49,30,46,#228B22,#000000
50,30,46,#228B22,#000000
51,30,46,#228B22,#000000
52,30,46,#228B22,#000000
53,30,46,#228B22,#000000
54,30,46,#228B22,#000000
55,30,46,#228B22,#000000
56,30,46,#228B22,#000000
57,30,46,#228B22,#000000
58,30,186,#D3D3D3,#000000
59,30,46,#228B22,#000000
60,30,247,#1E90FF,#000000
61,30,247,#1E90FF,#000000
62,30,247,#1E90FF,#000000
63,30,247,#1E90FF,#000000
0,31,94,#A0522D,#000000
1,31,94,#A0522D,#000000
2,31,127,#BC8F8F,#000000
3,31,46,#228B22,#000000
4,31,46,#228B22,#000000
5,31,46,#228B22,#000000
6,31,186,#D3D3D3,#000000
7,31,46,#228B22,#000000
8,31,6,#008000,#000000
9,31,46,#228B22,#000000
10,31,6,#008000,#000000
11,31,6,#008000,#000000
12,31,6,#008000,#000000
13,31,6,#008000,#000000
14,31,46,#228B22,#000000
15,31,46,#228B22,#000000
16,31,46,#228B22,#000000
17,31,46,#228B22,#000000
18,31,46,#228B22,#000000
19,31,46,#228B22,#000000
20,31,46,#228B22,#000000
21,31,46,#228B22,#000000
22,31,46,#228B22,#000000
23,31,200,#D3D3D3,#000000
24,31,205,#D3D3D3,#000000
25,31,205,#D3D3D3,#000000
26,31,205,#D3D3D3,#000000
27,31,205,#D3D3D3,#000000
28,31,205,#D3D3D3,#000000
29,31,205,#FF00FF,#000000
30,31,205,#FF00FF,#000000
31,31,234,#FF00FF,#000000
32,31,205,#FF00FF,#000000
33,31,205,#FF00FF,#000000
34,31,205,#D3D3D3,#000000
35,31,205,#D3D3D3,#000000
36,31,205,#D3D3D3,#000000
37,31,205,#D3D3D3,#000000
38,31,205,#D3D3D3,#000000
39,31,205,#D3D3D3,#000000
40,31,205,#D3D3D3,#000000
41,31,205,#D3D3D3,#000000
42,31,205,#D3D3D3,#000000
43,31,205,#D3D3D3,#000000
44,31,205,#D3D3D3,#000000
45,31,205,#D3D3D3,#000000
46,31,205,#D3D3D3,#000000
47,31,205,#D3D3D3,#000000
48,31,205,#D3D3D3,#000000
49,31,205,#D3D3D3,#000000
50,31,205,#D3D3D3,#000000
51,31,205,#D3D3D3,#000000
52,31,205,#D3D3D3,#000000
53,31,205,#D3D3D3,#000000
54,31,205,#D3D3D3,#000000
55,31,205,#D3D3D3,#000000
56,31,205,#D3D3D3,#000000
57,31,205,#D3D3D3,#000000
58,31,206,#D3D3D3,#000000
59,31,234,#D3D3D3,#000000
60,31,247,#1E90FF,#000000
61,31,247,#1E90FF,#000000
62,31,247,#1E90FF,#000000
63,31,247,#1E90FF,#000000
0,32,94,#A0522D,#000000
1,32,94,#A0522D,#000000
2,32,127,#BC8F8F,#000000
3,32,46,#228B22,#000000
4,32,46,#228B22,#000000
5,32,46,#228B22,#000000
6,32,186,#D3D3D3,#000000
7,32,46,#228B22,#000000
8,32,6,#008000,#000000
9,32,6,#008000,#000000
10,32,6,#008000,#000000
11,32,6,#008000,#000000
12,32,6,#008000,#000000
13,32,46,#228B22,#000000
14,32,46,#228B22,#000000
15,32,46,#228B22,#000000
16,32,46,#228B22,#000000
17,32,46,#228B22,#000000
18,32,127,#BC8F8F,#000000
19,32,127,#BC8F8F,#000000
20,32,127,#BC8F8F,#000000
21,32,46,#228B22,#000000
22,32,46,#228B22,#000000
23,32,46,#228B22,#000000
24,32,46,#228B22,#000000
25,32,46,#228B22,#000000
26,32,46,#228B22,#000000
27,32,46,#228B22,#000000
28,32,46,#228B22,#000000
29,32,46,#FF00FF,#000000
30,32,46,#FF00FF,#000000
31,32,186,#FF00FF,#000000
32,32,46,#FF00FF,#000000
33,32,46,#FF00FF,#000000
34,32,46,#228B22,#000000
35,32,46,#228B22,#000000
36,32,46,#228B22,#000000
37,32,46,#228B22,#000000
38,32,46,#228B22,#000000
39,32,46,#228B22,#000000
40,32,46,#228B22,#000000
41,32,179,#00BFFF,#000000
42,32,46,#228B22,#000000
43,32,46,#228B22,#000000
44,32,46,#228B22,#000000
45,32,46,#228B22,#000000
46,32,46,#228B22,#000000
47,32,46,#228B22,#000000
48,32,46,#228B22,#000000
49,32,46,#228B22,#000000
50,32,46,#228B22,#000000
51,32,46,#228B22,#000000
52,32,46,#228B22,#000000
53,32,46,#228B22,#000000
54,32,127,#BC8F8F,#000000
55,32,94,#A0522D,#000000
56,32,94,#A0522D,#000000
57,32,127,#BC8F8F,#000000
58,32,186,#D3D3D3,#000000
59,32,46,#228B22,#000000
60,32,46,#228B22,#000000
61,32,247,#1E90FF,#000000
62,32,247,#1E90FF,#000000
63,32,247,#1E90FF,#000000
0,33,94,#A0522D,#000000
1,33,94,#A0522D,#000000
2,33,127,#BC8F8F,#000000
3,33,46,#228B22,#000000
4,33,46,#228B22,#000000
5,33,46,#228B22,#000000
6,33,186,#D3D3D3,#000000
7,33,46,#228B22,#000000
8,33,6,#008000,#000000
9,33,6,#008000,#000000
10,33,6,#008000,#000000
11,33,6,#008000,#000000
12,33,6,#008000,#000000
13,33,46,#228B22,#000000
14,33,46,#228B22,#000000
15,33,46,#228B22,#000000
16,33,127,#BC8F8F,#000000
17,33,127,#BC8F8F,#000000
18,33,94,#A0522D,#000000
19,33,94,#A0522D,#000000
20,33,94,#A0522D,#000000
21,33,127,#BC8F8F,#000000
22,33,127,#BC8F8F,#000000
23,33,46,#228B22,#000000
24,33,46,#228B22,#000000
25,33,46,#228B22,#000000
26,33,46,#228B22,#000000
27,33,46,#228B22,#000000
28,33,46,#228B22,#000000
29,33,46,#228B22,#000000
30,33,46,#FF00FF,#000000
31,33,186,#FF00FF,#000000
32,33,46,#FF00FF,#000000
33,33,46,#228B22,#000000
34,33,46,#228B22,#000000
35,33,46,#228B22,#000000
36,33,46,#228B22,#000000
37,33,46,#228B22,#000000
38,33,46,#228B22,#000000
39,33,46,#228B22,#000000
40,33,46,#228B22,#000000
41,33,179,#00BFFF,#000000
42,33,46,#228B22,#000000
43,33,46,#228B22,#000000
44,33,46,#228B22,#000000
45,33,46,#228B22,#000000
46,33,46,#228B22,#000000
47,33,46,#228B22,#000000
48,33,46,#228B22,#000000
49,33,46,#228B22,#000000
50,33,46,#228B22,#000000
51,33,46,#228B22,#000000
52,33,46,#228B22,#000000
53,33,127,#BC8F8F,#000000
54,33,94,#A0522D,#000000
55,33,94,#A0522D,#000000
56,33,94,#A0522D,#000000
57,33,127,#BC8F8F,#000000
58,33,186,#D3D3D3,#000000
59,33,46,#228B22,#000000
60,33,46,#228B22,#000000
61,33,46,#228B22,#000000
62,33,247,#1E90FF,#000000
63,33,247,#1E90FF,#000000
0,34,94,#A0522D,#000000
1,34,94,#A0522D,#000000
2,34,94,#A0522D,#000000
3,34,127,#BC8F8F,#000000
4,34,46,#228B22,#000000
5,34,46,#228B22,#000000
6,34,186,#D3D3D3,#000000
7,34,46,#228B22,#000000
8,34,6,#008000,#000000
9,34,6,#008000,#000000
10,34,6,#008000,#000000
11,34,6,#008000,#000000
12,34,46,#228B22,#000000
13,34,46,#228B22,#000000
14,34,46,#228B22,#000000
15,34,127,#BC8F8F,#000000
16,34,94,#A0522D,#000000
17,34,94,#A0522D,#000000
18,34,94,#A0522D,#000000
19,34,94,#A0522D,#000000
20,34,94,#A0522D,#000000
21,34,94,#A0522D,#000000
22,34,94,#A0522D,#000000
23,34,127,#BC8F8F,#000000
24,34,46,#228B22,#000000
25,34,46,#228B22,#000000
26,34,46,#228B22,#000000
27,34,46,#228B22,#000000
28,34,46,#228B22,#000000
29,34,46,#228B22,#000000
30,34,46,#228B22,#000000
31,34,186,#D3D3D3,#000000
32,34,46,#228B22,#000000
33,34,46,#228B22,#000000
34,34,46,#228B22,#000000
35,34,46,#228B22,#000000
36,34,46,#228B22,#000000
37,34,46,#228B22,#000000
38,34,46,#228B22,#000000
39,34,46,#228B22,#000000
40,34,46,#228B22,#000000
41,34,179,#00BFFF,#000000
42,34,46,#228B22,#000000
43,34,46,#228B22,#000000
44,34,46,#228B22,#000000
45,34,46,#228B22,#000000
46,34,46,#228B22,#000000
47,34,46,#228B22,#000000
48,34,46,#228B22,#000000
49,34,46,#228B22,#000000
50,34,46,#228B22,#000000
51,34,46,#228B22,#000000
52,34,46,#228B22,#000000
53,34,127,#BC8F8F,#000000
54,34,94,#A0522D,#000000
55,34,94,#A0522D,#000000
56,34,127,#BC8F8F,#000000
57,34,46,#228B22,#000000
58,34,186,#D3D3D3,#000000
59,34,46,#228B22,#000000
60,34,46,#228B22,#000000
61,34,46,#228B22,#000000
62,34,247,#1E90FF,#000000
63,34,247,#1E90FF,#000000
0,35,94,#A0522D,#000000
1,35,94,#A0522D,#000000
2,35,94,#A0522D,#000000
3,35,127,#BC8F8F,#000000
4,35,46,#228B22,#000000
5,35,46,#228B22,#000000
6,35,186,#D3D3D3,#000000
7,35,46,#228B22,#000000
8,35,6,#008000,#000000
9,35,6,#008000,#000000
10,35,6,#008000,#000000
11,35,6,#008000,#000000
12,35,46,#228B22,#000000
13,35,46,#228B22,#000000
14,35,127,#BC8F8F,#000000
15,35,234,#D3D3D3,#000000
16,35,94,#A0522D,#000000
17,35,94,#A0522D,#000000
18,35,94,#A0522D,#000000
19,35,127,#BC8F8F,#000000
20,35,6,#008000,#000000
21,35,6,#008000,#000000
22,35,6,#008000,#000000
23,35,6,#008000,#000000
24,35,46,#228B22,#000000
25,35,46,#228B22,#000000
26,35,46,#228B22,#000000
27,35,46,#228B22,#000000
28,35,46,#228B22,#000000
29,35,46,#228B22,#000000
30,35,46,#228B22,#000000
31,35,186,#D3D3D3,#000000
32,35,46,#228B22,#000000
33,35,46,#228B22,#000000
34,35,46,#228B22,#000000
35,35,46,#228B22,#000000
36,35,46,#228B22,#000000
37,35,46,#228B22,#000000
38,35,46,#228B22,#000000
39,35,46,#228B22,#000000
40,35,46,#228B22,#000000
41,35,179,#00BFFF,#000000
42,35,46,#228B22,#000000
43,35,6,#008000,#000000
44,35,6,#008000,#000000
45,35,6,#008000,#000000
46,35,6,#008000,#000000
47,35,46,#228B22,#000000
48,35,46,#228B22,#000000
49,35,46,#228B22,#000000
50,35,46,#228B22,#000000
51,35,46,#228B22,#000000
52,35,127,#BC8F8F,#000000
53,35,94,#A0522D,#000000
54,35,94,#A0522D,#000000
55,35,94,#A0522D,#000000
56,35,127,#BC8F8F,#000000
57,35,46,#228B22,#000000
58,35,186,#D3D3D3,#000000
59,35,46,#228B22,#000000
60,35,46,#228B22,#000000
61,35,46,#228B22,#000000
62,35,247,#1E90FF,#000000
63,35,247,#1E90FF,#000000
0,36,94,#A0522D,#000000
1,36,30,#FFFFFF,#000000
2,36,94,#A0522D,#000000
3,36,94,#A0522D,#000000
4,36,127,#BC8F8F,#000000
5,36,46,#228B22,#000000
6,36,186,#D3D3D3,#000000
7,36,46,#228B22,#000000
8,36,6,#008000,#000000
9,36,6,#008000,#000000
10,36,6,#008000,#000000
11,36,46,#228B22,#000000
12,36,46,#228B22,#000000
13,36,127,#BC8F8F,#000000
14,36,94,#A0522D,#000000
15,36,94,#A0522D,#000000
16,36,94,#A0522D,#000000
17,36,94,#A0522D,#000000
18,36,127,#BC8F8F,#000000
19,36,46,#228B22,#000000
20,36,46,#228B22,#000000
21,36,6,#008000,#000000
22,36,6,#008000,#000000
23,36,6,#008000,#000000
24,36,46,#228B22,#000000
25,36,46,#228B22,#000000
26,36,46,#228B22,#000000
27,36,46,#228B22,#000000
28,36,46,#228B22,#000000
29,36,46,#228B22,#000000
30,36,46,#228B22,#000000
31,36,186,#D3D3D3,#000000
32,36,46,#228B22,#000000
33,36,46,#228B22,#000000
34,36,46,#228B22,#000000
35,36,46,#228B22,#000000
36,36,46,#228B22,#000000
37,36,46,#228B22,#000000
38,36,46,#228B22,#000000
39,36,46,#228B22,#000000
40,36,6,#008000,#000000
41,36,6,#008000,#000000
42,36,6,#008000,#000000
43,36,6,#008000,#000000
44,36,6,#008000,#000000
45,36,6,#008000,#000000
46,36,6,#008000,#000000
47,36,6,#008000,#000000
48,36,6,#008000,#000000
49,36,46,#228B22,#000000
50,36,46,#228B22,#000000
51,36,46,#228B22,#000000
52,36,127,#BC8F8F,#000000
53,36,94,#A0522D,#000000
54,36,94,#A0522D,#000000
55,36,127,#BC8F8F,#000000
56,36,46,#228B22,#000000
57,36,46,#228B22,#000000
58,36,186,#D3D3D3,#000000
59,36,46,#228B22,#000000
60,36,46,#228B22,#000000
61,36,46,#228B22,#000000
62,36,247,#1E90FF,#000000
63,36,247,#1E90FF,#000000
0,37,94,#A0522D,#000000
1,37,94,#A0522D,#000000
2,37,94,#A0522D,#000000
3,37,94,#A0522D,#000000
4,37,127,#BC8F8F,#000000
5,37,46,#228B22,#000000
6,37,186,#D3D3D3,#000000
7,37,46,#228B22,#000000
8,37,46,#228B22,#000000
9,37,6,#008000,#000000
10,37,46,#228B22,#000000
11,37,46,#228B22,#000000
12,37,46,#228B22,#000000
13,37,127,#BC8F8F,#000000
14,37,94,#A0522D,#000000
15,37,94,#A0522D,#000000
16,37,94,#A0522D,#000000
17,37,94,#A0522D,#000000
18,37,127,#BC8F8F,#000000
19,37,46,#228B22,#000000
20,37,234,#D3D3D3,#000000
21,37,205,#D3D3D3,#000000
22,37,205,#D3D3D3,#000000
23,37,205,#D3D3D3,#000000
24,37,205,#D3D3D3,#000000
25,37,205,#D3D3D3,#000000
26,37,205,#D3D3D3,#000000
27,37,205,#D3D3D3,#000000
28,37,205,#D3D3D3,#000000
29,37,205,#D3D3D3,#000000
30,37,205,#D3D3D3,#000000
31,37,206,#D3D3D3,#000000
32,37,205,#D3D3D3,#000000
33,37,205,#D3D3D3,#000000
34,37,205,#D3D3D3,#000000
35,37,205,#D3D3D3,#000000
36,37,205,#D3D3D3,#000000
37,37,205,#D3D3D3,#000000
38,37,205,#D3D3D3,#000000
39,37,205,#D3D3D3,#000000
40,37,205,#D3D3D3,#000000
41,37,205,#D3D3D3,#000000
42,37,205,#D3D3D3,#000000
43,37,205,#D3D3D3,#000000
44,37,205,#D3D3D3,#000000
45,37,205,#D3D3D3,#000000
46,37,234,#D3D3D3,#000000
47,37,6,#008000,#000000
48,37,6,#008000,#000000
49,37,6,#008000,#000000
50,37,6,#008000,#000000
51,37,46,#228B22,#000000
52,37,127,#BC8F8F,#000000
53,37,94,#A0522D,#000000
54,37,94,#A0522D,#000000
55,37,201,#D3D3D3,#000000
56,37,205,#D3D3D3,#000000
57,37,205,#D3D3D3,#000000
58,37,188,#D3D3D3,#000000
59,37,46,#228B22,#000000
60,37,46,#228B22,#000000
61,37,46,#228B22,#000000
62,37,247,#1E90FF,#000000
63,37,247,#1E90FF,#000000
0,38,127,#BC8F8F,#000000
1,38,94,#A0522D,#000000
2,38,94,#A0522D,#000000
3,38,94,#A0522D,#000000
4,38,127,#BC8F8F,#000000
5,38,46,#228B22,#000000
6,38,186,#D3D3D3,#000000
7,38,46,#228B22,#000000
8,38,46,#228B22,#000000
9,38,46,#228B22,#000000
10,38,46,#228B22,#000000
11,38,46,#228B22,#000000
12,38,127,#BC8F8F,#000000
13,38,94,#A0522D,#000000
14,38,94,#A0522D,#000000
15,38,94,#A0522D,#000000
16,38,94,#A0522D,#000000
17,38,127,#BC8F8F,#000000
18,38,46,#228B22,#000000
19,38,6,#008000,#000000
20,38,186,#D3D3D3,#000000
21,38,46,#228B22,#000000
22,38,46,#228B22,#000000
23,38,6,#008000,#000000
24,38,46,#228B22,#000000
25,38,6,#008000,#000000
26,38,46,#228B22,#000000
27,38,46,#228B22,#000000
28,38,46,#228B22,#000000
29,38,46,#228B22,#000000
30,38,46,#228B22,#000000
31,38,186,#D3D3D3,#000000
32,38,46,#228B22,#000000
33,38,46,#228B22,#000000
34,38,46,#228B22,#000000
35,38,46,#228B22,#000000
36,38,46,#228B22,#000000
37,38,46,#228B22,#000000
38,38,46,#228B22,#000000
39,38,6,#008000,#000000
40,38,6,#008000,#000000
41,38,6,#008000,#000000
42,38,6,#008000,#000000
43,38,6,#008000,#000000
44,38,6,#008000,#000000
45,38,6,#008000,#000000
46,38,200,#D3D3D3,#000000
47,38,205,#D3D3D3,#000000
48,38,205,#D3D3D3,#000000
49,38,205,#D3D3D3,#000000
50,38,205,#D3D3D3,#000000
51,38,205,#D3D3D3,#000000
52,38,205,#D3D3D3,#000000
53,38,205,#D3D3D3,#000000
54,38,205,#D3D3D3,#000000
55,38,185,#D3D3D3,#000000
56,38,46,#228B22,#000000
57,38,46,#228B22,#000000
58,38,46,#228B22,#000000
59,38,46,#228B22,#000000
60,38,46,#228B22,#000000
61,38,46,#228B22,#000000
62,38,247,#1E90FF,#000000
63,38,247,#1E90FF,#000000
0,39,127,#BC8F8F,#000000
1,39,94,#A0522D,#000000
2,39,94,#A0522D,#000000
3,39,127,#BC8F8F,#000000
4,39,46,#228B22,#000000
5,39,46,#228B22,#000000
6,39,186,#D3D3D3,#000000
7,39,46,#228B22,#000000
8,39,46,#228B22,#000000
9,39,46,#228B22,#000000
10,39,46,#228B22,#000000
11,39,46,#228B22,#000000
12,39,127,#BC8F8F,#000000
13,39,94,#A0522D,#000000
14,39,94,#A0522D,#000000
15,39,94,#A0522D,#000000
16,39,127,#BC8F8F,#000000
17,39,46,#228B22,#000000
18,39,6,#008000,#000000
19,39,6,#008000,#000000
20,39,186,#D3D3D3,#000000
21,39,6,#008000,#000000
22,39,6,#008000,#000000
23,39,6,#008000,#000000
24,39,6,#008000,#000000
25,39,6,#008000,#000000
26,39,46,#228B22,#000000
27,39,46,#228B22,#000000
28,39,46,#228B22,#000000
29,39,46,#228B22,#000000
30,39,46,#228B22,#000000
31,39,186,#D3D3D3,#000000
32,39,46,#228B22,#000000
33,39,46,#228B22,#000000
34,39,46,#228B22,#000000
35,39,46,#228B22,#000000
36,39,46,#228B22,#000000
37,39,46,#228B22,#000000
38,39,46,#228B22,#000000
39,39,46,#228B22,#000000
40,39,6,#008000,#000000
41,39,6,#008000,#000000
42,39,6,#008000,#000000
43,39,6,#008000,#000000
44,39,6,#008000,#000000
45,39,6,#008000,#000000
46,39,6,#008000,#000000
47,39,6,#008000,#000000
48,39,6,#008000,#000000
49,39,6,#008000,#000000
50,39,46,#228B22,#000000
51,39,127,#BC8F8F,#000000
52,39,94,#A0522D,#000000
53,39,94,#A0522D,#000000
54,39,127,#BC8F8F,#000000
55,39,186,#D3D3D3,#000000
56,39,46,#228B22,#000000
57,39,46,#228B22,#000000
58,39,46,#228B22,#000000
59,39,46,#228B22,#000000
60,39,6,#008000,#000000
61,39,46,#228B22,#000000
62,39,247,#1E90FF,#000000
63,39,247,#1E90FF,#000000
0,40,46,#228B22,#000000
1,40,127,#BC8F8F,#000000
2,40,94,#A0522D,#000000
3,40,127,#BC8F8F,#000000
4,40,46,#228B22,#000000
5,40,46,#228B22,#000000
6,40,186,#D3D3D3,#000000
7,40,46,#228B22,#000000
8,40,46,#228B22,#000000
9,40,46,#228B22,#000000
10,40,46,#228B22,#000000
11,40,127,#BC8F8F,#000000
12,40,94,#A0522D,#000000
13,40,94,#A0522D,#000000
14,40,94,#A0522D,#000000
15,40,94,#A0522D,#000000
16,40,127,#BC8F8F,#000000
17,40,46,#228B22,#000000
18,40,6,#008000,#000000
19,40,46,#228B22,#000000
20,40,186,#D3D3D3,#000000
21,40,6,#008000,#000000
22,40,6,#008000,#000000
23,40,6,#008000,#000000
24,40,6,#008000,#000000
25,40,46,#228B22,#000000
26,40,46,#228B22,#000000
27,40,46,#228B22,#000000
28,40,46,#228B22,#000000
29,40,46,#228B22,#000000
30,40,46,#228B22,#000000
31,40,186,#D3D3D3,#000000
32,40,46,#228B22,#000000
33,40,46,#228B22,#000000
34,40,46,#228B22,#000000
35,40,46,#228B22,#000000
36,40,46,#228B22,#000000
37,40,46,#228B22,#000000
38,40,46,#228B22,#000000
39,40,46,#228B22,#000000
40,40,46,#228B22,#000000
41,40,6,#008000,#000000
42,40,6,#008000,#000000
43,40,6,#008000,#000000
44,40,6,#008000,#000000
45,40,6,#008000,#000000
46,40,6,#008000,#000000
47,40,6,#008000,#000000
48,40,6,#008000,#000000
49,40,6,#008000,#000000
50,40,6,#008000,#000000
51,40,94,#A0522D,#000000
52,40,94,#A0522D,#000000
53,40,94,#A0522D,#000000
54,40,127,#BC8F8F,#000000
55,40,186,#D3D3D3,#000000
56,40,46,#228B22,#000000
57,40,46,#228B22,#000000
58,40,6,#008000,#000000
59,40,6,#008000,#000000
60,40,6,#008000,#000000
61,40,46,#228B22,#000000
62,40,247,#1E90FF,#000000
63,40,247,#1E90FF,#000000
0,41,6,#008000,#000000
1,41,46,#228B22,#000000
2,41,127,#BC8F8F,#000000
3,41,46,#228B22,#000000
4,41,46,#228B22,#000000
5,41,46,#228B22,#000000
6,41,186,#D3D3D3,#000000
7,41,46,#228B22,#000000
8,41,46,#228B22,#000000
9,41,46,#228B22,#000000
10,41,46,#228B22,#000000
11,41,127,#BC8F8F,#000000
12,41,94,#A0522D,#000000
13,41,94,#A0522D,#000000
14,41,94,#A0522D,#000000
15,41,127,#BC8F8F,#000000
16,41,46,#228B22,#000000
17,41,46,#228B22,#000000
18,41,46,#228B22,#000000
19,41,46,#228B22,#000000
20,41,186,#D3D3D3,#000000
